Historic,Symbol,Open,High,Low,Close,Open Time ,Close Time
Live,ETHBTC,0.03381300,0.03381700,0.03370900,0.03371300,25/08/2020 14:45:00,25/08/2020 14:59:59
Live,ETHBTC,0.03371000,0.03384500,0.03368400,0.03377500,25/08/2020 15:00:00,25/08/2020 15:14:59
Live,ETHBTC,0.03377300,0.03377300,0.03354000,0.03354500,25/08/2020 15:15:00,25/08/2020 15:29:59
Live,ETHBTC,0.03354200,0.03376400,0.03351700,0.03372100,25/08/2020 15:30:00,25/08/2020 15:44:59
Live,ETHBTC,0.03372000,0.03379300,0.03369600,0.03377000,25/08/2020 15:45:00,25/08/2020 15:59:59
Live,ETHBTC,0.03376700,0.03384200,0.03362600,0.03372000,25/08/2020 16:00:00,25/08/2020 16:14:59
Live,ETHBTC,0.03372400,0.03378500,0.03369000,0.03372200,25/08/2020 16:15:00,25/08/2020 16:29:59
Live,ETHBTC,0.03372300,0.03373900,0.03350500,0.03357000,25/08/2020 16:30:00,25/08/2020 16:44:59
Live,ETHBTC,0.03357000,0.03358600,0.03292200,0.03312600,25/08/2020 16:45:00,25/08/2020 16:59:59
Live,ETHBTC,0.03312500,0.03321000,0.03283100,0.03310700,25/08/2020 17:00:00,25/08/2020 17:14:59
Live,ETHBTC,0.03310500,0.03315000,0.03294700,0.03305200,25/08/2020 17:15:00,25/08/2020 17:29:59
Live,ETHBTC,0.03305500,0.03315000,0.03304300,0.03314800,25/08/2020 17:30:00,25/08/2020 17:44:59
Live,ETHBTC,0.03314400,0.03329500,0.03305000,0.03327100,25/08/2020 17:45:00,25/08/2020 17:59:59
Live,ETHBTC,0.03326900,0.03338500,0.03318700,0.03337700,25/08/2020 18:00:00,25/08/2020 18:14:59
Live,ETHBTC,0.03337700,0.03361900,0.03336600,0.03356000,25/08/2020 18:15:00,25/08/2020 18:29:59
Live,ETHBTC,0.03355900,0.03380200,0.03349500,0.03365400,25/08/2020 18:30:00,25/08/2020 18:44:59
Live,ETHBTC,0.03365700,0.03369000,0.03351000,0.03364500,25/08/2020 18:45:00,25/08/2020 18:59:59
Live,ETHBTC,0.03364200,0.03364300,0.03355900,0.03360200,25/08/2020 19:00:00,25/08/2020 19:14:59
Live,ETHBTC,0.03360100,0.03377000,0.03355600,0.03370100,25/08/2020 19:15:00,25/08/2020 19:29:59
Live,ETHBTC,0.03368500,0.03371600,0.03356100,0.03369500,25/08/2020 19:30:00,25/08/2020 19:44:59
Live,ETHBTC,0.03369100,0.03371600,0.03357200,0.03359800,25/08/2020 19:45:00,25/08/2020 19:59:59
Live,ETHBTC,0.03360100,0.03362200,0.03348000,0.03354500,25/08/2020 20:00:00,25/08/2020 20:14:59
Live,ETHBTC,0.03354600,0.03358100,0.03346000,0.03352800,25/08/2020 20:15:00,25/08/2020 20:29:59
Live,ETHBTC,0.03352800,0.03372800,0.03349500,0.03370100,25/08/2020 20:30:00,25/08/2020 20:44:59
Live,ETHBTC,0.03369700,0.03375000,0.03351900,0.03353400,25/08/2020 20:45:00,25/08/2020 20:59:59
Live,ETHBTC,0.03353400,0.03369300,0.03353100,0.03368900,25/08/2020 21:00:00,25/08/2020 21:14:59
Live,ETHBTC,0.03368800,0.03369000,0.03357300,0.03358100,25/08/2020 21:15:00,25/08/2020 21:29:59
Live,ETHBTC,0.03357600,0.03366000,0.03357600,0.03360400,25/08/2020 21:30:00,25/08/2020 21:44:59
Live,ETHBTC,0.03360400,0.03361900,0.03351000,0.03352200,25/08/2020 21:45:00,25/08/2020 21:59:59
Live,ETHBTC,0.03352300,0.03366000,0.03351900,0.03366000,25/08/2020 22:00:00,25/08/2020 22:14:59
Live,ETHBTC,0.03366000,0.03375000,0.03365700,0.03367000,25/08/2020 22:15:00,25/08/2020 22:29:59
Live,ETHBTC,0.03367000,0.03375800,0.03365000,0.03373500,25/08/2020 22:30:00,25/08/2020 22:44:59
Live,ETHBTC,0.03373700,0.03375400,0.03369100,0.03369500,25/08/2020 22:45:00,25/08/2020 22:59:59
Live,ETHBTC,0.03369600,0.03374200,0.03363000,0.03372300,25/08/2020 23:00:00,25/08/2020 23:14:59
Live,ETHBTC,0.03369600,0.03374200,0.03363000,0.03372300,25/08/2020 23:00:00,25/08/2020 23:14:59
Live,ETHBTC,0.03371500,0.03377600,0.03366800,0.03377200,25/08/2020 23:15:00,25/08/2020 23:29:59
Live,ETHBTC,0.03377300,0.03378000,0.03371500,0.03377100,25/08/2020 23:30:00,25/08/2020 23:44:59
Live,ETHBTC,0.03377100,0.03385000,0.03377100,0.03383600,25/08/2020 23:45:00,25/08/2020 23:59:59
Live,ETHBTC,0.03383600,0.03383900,0.03363400,0.03372400,26/08/2020 00:00:00,26/08/2020 00:14:59
Live,ETHBTC,0.03372400,0.03376200,0.03367800,0.03374600,26/08/2020 00:15:00,26/08/2020 00:29:59
Live,ETHBTC,0.03374600,0.03374700,0.03363900,0.03368400,26/08/2020 00:30:00,26/08/2020 00:44:59
Live,ETHBTC,0.03368500,0.03368700,0.03355600,0.03361300,26/08/2020 00:45:00,26/08/2020 00:59:59
Live,ETHBTC,0.03361200,0.03374900,0.03360700,0.03374900,26/08/2020 01:00:00,26/08/2020 01:14:59
Live,ETHBTC,0.03374900,0.03383600,0.03370300,0.03380400,26/08/2020 01:15:00,26/08/2020 01:29:59
Live,ETHBTC,0.03380600,0.03386900,0.03375700,0.03379100,26/08/2020 01:30:00,26/08/2020 01:44:59
Live,ETHBTC,0.03379200,0.03380500,0.03373100,0.03374200,26/08/2020 01:45:00,26/08/2020 01:59:59
Live,ETHBTC,0.03374100,0.03380300,0.03372700,0.03376600,26/08/2020 02:00:00,26/08/2020 02:14:59
Live,ETHBTC,0.03376700,0.03381400,0.03375200,0.03377800,26/08/2020 02:15:00,26/08/2020 02:29:59
Live,ETHBTC,0.03377400,0.03385600,0.03377100,0.03380900,26/08/2020 02:30:00,26/08/2020 02:44:59
Live,ETHBTC,0.03381200,0.03401000,0.03380500,0.03398200,26/08/2020 02:45:00,26/08/2020 02:59:59
Live,ETHBTC,0.03398400,0.03402000,0.03391700,0.03393600,26/08/2020 03:00:00,26/08/2020 03:14:59
Live,ETHBTC,0.03393600,0.03397800,0.03392400,0.03394000,26/08/2020 03:15:00,26/08/2020 03:29:59
Live,ETHBTC,0.03393700,0.03395900,0.03390000,0.03390200,26/08/2020 03:30:00,26/08/2020 03:44:59
Live,ETHBTC,0.03390200,0.03399000,0.03387900,0.03398400,26/08/2020 03:45:00,26/08/2020 03:59:59
Live,ETHBTC,0.03398400,0.03399000,0.03389500,0.03394400,26/08/2020 04:00:00,26/08/2020 04:14:59
Live,ETHBTC,0.03393600,0.03402900,0.03393500,0.03400300,26/08/2020 04:15:00,26/08/2020 04:29:59
Live,ETHBTC,0.03400300,0.03400900,0.03393200,0.03396300,26/08/2020 04:30:00,26/08/2020 04:44:59
Live,ETHBTC,0.03396700,0.03396800,0.03391400,0.03392800,26/08/2020 04:45:00,26/08/2020 04:59:59
Live,ETHBTC,0.03392900,0.03397100,0.03390100,0.03390900,26/08/2020 05:00:00,26/08/2020 05:14:59
Live,ETHBTC,0.03391000,0.03394500,0.03390100,0.03391600,26/08/2020 05:15:00,26/08/2020 05:29:59
Live,ETHBTC,0.03391300,0.03400800,0.03390600,0.03398500,26/08/2020 05:30:00,26/08/2020 05:44:59
Live,ETHBTC,0.03398500,0.03399900,0.03387600,0.03389500,26/08/2020 05:45:00,26/08/2020 05:59:59
Live,ETHBTC,0.03389400,0.03390100,0.03375200,0.03375300,26/08/2020 06:00:00,26/08/2020 06:14:59
Live,ETHBTC,0.03375200,0.03382300,0.03367200,0.03368300,26/08/2020 06:15:00,26/08/2020 06:29:59
Live,ETHBTC,0.03368300,0.03374800,0.03361400,0.03361500,26/08/2020 06:30:00,26/08/2020 06:44:59
Live,ETHBTC,0.03361500,0.03368500,0.03361500,0.03363100,26/08/2020 06:45:00,26/08/2020 06:59:59
Live,ETHBTC,0.03363200,0.03369000,0.03357800,0.03364500,26/08/2020 07:00:00,26/08/2020 07:14:59
Live,ETHBTC,0.03364600,0.03370000,0.03361500,0.03366300,26/08/2020 07:15:00,26/08/2020 07:29:59
Live,ETHBTC,0.03366500,0.03371200,0.03364600,0.03368200,26/08/2020 07:30:00,26/08/2020 07:44:59
Live,ETHBTC,0.03367700,0.03368100,0.03357200,0.03361000,26/08/2020 07:45:00,26/08/2020 07:59:59
Live,ETHBTC,0.03361200,0.03369600,0.03361200,0.03369600,26/08/2020 08:00:00,26/08/2020 08:14:59
Live,ETHBTC,0.03369800,0.03375700,0.03362200,0.03363700,26/08/2020 08:15:00,26/08/2020 08:29:59
Live,ETHBTC,0.03363700,0.03370300,0.03356000,0.03357400,26/08/2020 08:30:00,26/08/2020 08:44:59
Live,ETHBTC,0.03356900,0.03362600,0.03355000,0.03362200,26/08/2020 08:45:00,26/08/2020 08:59:59
Live,ETHBTC,0.03362500,0.03371000,0.03362500,0.03366700,26/08/2020 09:00:00,26/08/2020 09:14:59
Live,ETHBTC,0.03366900,0.03373200,0.03363000,0.03363100,26/08/2020 09:15:00,26/08/2020 09:29:59
Live,ETHBTC,0.03363100,0.03367200,0.03357000,0.03357000,26/08/2020 09:30:00,26/08/2020 09:44:59
Live,ETHBTC,0.03357000,0.03363800,0.03355100,0.03355500,26/08/2020 09:45:00,26/08/2020 09:59:59
Live,ETHBTC,0.03355500,0.03368800,0.03355500,0.03365000,26/08/2020 10:00:00,26/08/2020 10:14:59
Live,ETHBTC,0.03365000,0.03368600,0.03360000,0.03368600,26/08/2020 10:15:00,26/08/2020 10:29:59
Live,ETHBTC,0.03368600,0.03371900,0.03366000,0.03366700,26/08/2020 10:30:00,26/08/2020 10:44:59
Live,ETHBTC,0.03366400,0.03367700,0.03357100,0.03357800,26/08/2020 10:45:00,26/08/2020 10:59:59
Live,ETHBTC,0.03357900,0.03361700,0.03357000,0.03361200,26/08/2020 11:00:00,26/08/2020 11:14:59
Live,ETHBTC,0.03360800,0.03366400,0.03358800,0.03366000,26/08/2020 11:15:00,26/08/2020 11:29:59
Live,ETHBTC,0.03366000,0.03371100,0.03365000,0.03365600,26/08/2020 11:30:00,26/08/2020 11:44:59
Live,ETHBTC,0.03365500,0.03369000,0.03358600,0.03361100,26/08/2020 11:45:00,26/08/2020 11:59:59
Live,ETHBTC,0.03361100,0.03363400,0.03358800,0.03363000,26/08/2020 12:00:00,26/08/2020 12:14:59
Live,ETHBTC,0.03363000,0.03372700,0.03357700,0.03358700,26/08/2020 12:15:00,26/08/2020 12:29:59
Live,ETHBTC,0.03358600,0.03360900,0.03353400,0.03354500,26/08/2020 12:30:00,26/08/2020 12:44:59
Live,ETHBTC,0.03354700,0.03358900,0.03351000,0.03356800,26/08/2020 12:45:00,26/08/2020 12:59:59
Live,ETHBTC,0.03356800,0.03359500,0.03350200,0.03356300,26/08/2020 13:00:00,26/08/2020 13:14:59
Live,ETHBTC,0.03356400,0.03359000,0.03351000,0.03354100,26/08/2020 13:15:00,26/08/2020 13:29:59
Live,ETHBTC,0.03354200,0.03378000,0.03354200,0.03378000,26/08/2020 13:30:00,26/08/2020 13:44:59
Live,ETHBTC,0.03377900,0.03382500,0.03369000,0.03372300,26/08/2020 13:45:00,26/08/2020 13:59:59
Live,ETHBTC,0.03371400,0.03390000,0.03371300,0.03382800,26/08/2020 14:00:00,26/08/2020 14:14:59
Live,ETHBTC,0.03382500,0.03386600,0.03378500,0.03383700,26/08/2020 14:15:00,26/08/2020 14:29:59
Live,ETHBTC,0.03383800,0.03388500,0.03381000,0.03382500,26/08/2020 14:30:00,26/08/2020 14:44:59
Live,ETHBTC,0.03382500,0.03386300,0.03372900,0.03375900,26/08/2020 14:45:00,26/08/2020 14:59:59
Live,ETHBTC,0.03375900,0.03385000,0.03375000,0.03381200,26/08/2020 15:00:00,26/08/2020 15:14:59
Live,ETHBTC,0.03381300,0.03387000,0.03378600,0.03383300,26/08/2020 15:15:00,26/08/2020 15:29:59
Live,ETHBTC,0.03383300,0.03385000,0.03381400,0.03385000,26/08/2020 15:30:00,26/08/2020 15:44:59
Live,ETHBTC,0.03385200,0.03400000,0.03384400,0.03397000,26/08/2020 15:45:00,26/08/2020 15:59:59
Live,ETHBTC,0.03397000,0.03417200,0.03396700,0.03397700,26/08/2020 16:00:00,26/08/2020 16:14:59
Live,ETHBTC,0.03397700,0.03405000,0.03392000,0.03397900,26/08/2020 16:15:00,26/08/2020 16:29:59
Live,ETHBTC,0.03397700,0.03400100,0.03387200,0.03395900,26/08/2020 16:30:00,26/08/2020 16:44:59
Live,ETHBTC,0.03396200,0.03397500,0.03387900,0.03389900,26/08/2020 16:45:00,26/08/2020 16:59:59
Live,ETHBTC,0.03389900,0.03393900,0.03386700,0.03390500,26/08/2020 17:00:00,26/08/2020 17:14:59
Live,ETHBTC,0.03390500,0.03392500,0.03384700,0.03386600,26/08/2020 17:15:00,26/08/2020 17:29:59
Live,ETHBTC,0.03386600,0.03389300,0.03383100,0.03387600,26/08/2020 17:30:00,26/08/2020 17:44:59
Live,ETHBTC,0.03387600,0.03393000,0.03383700,0.03389500,26/08/2020 17:45:00,26/08/2020 17:59:59
Live,ETHBTC,0.03389800,0.03397700,0.03389800,0.03395500,26/08/2020 18:00:00,26/08/2020 18:14:59
Live,ETHBTC,0.03395800,0.03396100,0.03389000,0.03389500,26/08/2020 18:15:00,26/08/2020 18:29:59
Live,ETHBTC,0.03389200,0.03395700,0.03385300,0.03388300,26/08/2020 18:30:00,26/08/2020 18:44:59
Live,ETHBTC,0.03388300,0.03391400,0.03382600,0.03384500,26/08/2020 18:45:00,26/08/2020 18:59:59
Live,ETHBTC,0.03384500,0.03389600,0.03380900,0.03382000,26/08/2020 19:00:00,26/08/2020 19:14:59
Live,ETHBTC,0.03382100,0.03386000,0.03381200,0.03382900,26/08/2020 19:15:00,26/08/2020 19:29:59
Live,ETHBTC,0.03383000,0.03383500,0.03372600,0.03374700,26/08/2020 19:30:00,26/08/2020 19:44:59
Live,ETHBTC,0.03374600,0.03377300,0.03370000,0.03377000,26/08/2020 19:45:00,26/08/2020 19:59:59
Live,ETHBTC,0.03377000,0.03378300,0.03373400,0.03375000,26/08/2020 20:00:00,26/08/2020 20:14:59
Live,ETHBTC,0.03375000,0.03383800,0.03373900,0.03380900,26/08/2020 20:15:00,26/08/2020 20:29:59
Live,ETHBTC,0.03380900,0.03381600,0.03376500,0.03380800,26/08/2020 20:30:00,26/08/2020 20:44:59
Live,ETHBTC,0.03380900,0.03385000,0.03380300,0.03384400,26/08/2020 20:45:00,26/08/2020 20:59:59
Live,ETHBTC,0.03384400,0.03387000,0.03381200,0.03382000,26/08/2020 21:00:00,26/08/2020 21:14:59
Live,ETHBTC,0.03382000,0.03399200,0.03381400,0.03391500,26/08/2020 21:15:00,26/08/2020 21:29:59
Live,ETHBTC,0.03391400,0.03392000,0.03383700,0.03388900,26/08/2020 21:30:00,26/08/2020 21:44:59
Live,ETHBTC,0.03388900,0.03388900,0.03381000,0.03382400,26/08/2020 21:45:00,26/08/2020 21:59:59
Live,ETHBTC,0.03382300,0.03384000,0.03374000,0.03379000,26/08/2020 22:00:00,26/08/2020 22:14:59
Live,ETHBTC,0.03378500,0.03381000,0.03375100,0.03380200,26/08/2020 22:15:00,26/08/2020 22:29:59
Live,ETHBTC,0.03379400,0.03379400,0.03372000,0.03373500,26/08/2020 22:30:00,26/08/2020 22:44:59
Live,ETHBTC,0.03373900,0.03374000,0.03369100,0.03370300,26/08/2020 22:45:00,26/08/2020 22:59:59
Live,ETHBTC,0.03371100,0.03377400,0.03369500,0.03371300,26/08/2020 23:00:00,26/08/2020 23:14:59
Live,ETHBTC,0.03371100,0.03377400,0.03369500,0.03371300,26/08/2020 23:00:00,26/08/2020 23:14:59
Live,ETHBTC,0.03371300,0.03375300,0.03369200,0.03371800,26/08/2020 23:15:00,26/08/2020 23:29:59
Live,ETHBTC,0.03371700,0.03372600,0.03368000,0.03369200,26/08/2020 23:30:00,26/08/2020 23:44:59
Live,ETHBTC,0.03369200,0.03369200,0.03363000,0.03366200,26/08/2020 23:45:00,26/08/2020 23:59:59
Live,ETHBTC,0.03366200,0.03377400,0.03364400,0.03377000,27/08/2020 00:00:00,27/08/2020 00:14:59
Live,ETHBTC,0.03377000,0.03386100,0.03376100,0.03386000,27/08/2020 00:15:00,27/08/2020 00:29:59
Live,ETHBTC,0.03385800,0.03390000,0.03383100,0.03387400,27/08/2020 00:30:00,27/08/2020 00:44:59
Live,ETHBTC,0.03387600,0.03389700,0.03385100,0.03388000,27/08/2020 00:45:00,27/08/2020 00:59:59
Live,ETHBTC,0.03388300,0.03388400,0.03381000,0.03383400,27/08/2020 01:00:00,27/08/2020 01:14:59
Live,ETHBTC,0.03383300,0.03384800,0.03381000,0.03382600,27/08/2020 01:15:00,27/08/2020 01:29:59
Live,ETHBTC,0.03382900,0.03387000,0.03380000,0.03380000,27/08/2020 01:30:00,27/08/2020 01:44:59
Live,ETHBTC,0.03380000,0.03385500,0.03379200,0.03382000,27/08/2020 01:45:00,27/08/2020 01:59:59
Live,ETHBTC,0.03381800,0.03383900,0.03377900,0.03381700,27/08/2020 02:00:00,27/08/2020 02:14:59
Live,ETHBTC,0.03381800,0.03384000,0.03378000,0.03382400,27/08/2020 02:15:00,27/08/2020 02:29:59
Live,ETHBTC,0.03381100,0.03381900,0.03372000,0.03374800,27/08/2020 02:30:00,27/08/2020 02:44:59
Live,ETHBTC,0.03375100,0.03376300,0.03369400,0.03370400,27/08/2020 02:45:00,27/08/2020 02:59:59
Live,ETHBTC,0.03370400,0.03375000,0.03369000,0.03371200,27/08/2020 03:00:00,27/08/2020 03:14:59
Live,ETHBTC,0.03371000,0.03374100,0.03369000,0.03373500,27/08/2020 03:15:00,27/08/2020 03:29:59
Live,ETHBTC,0.03373000,0.03376000,0.03371000,0.03374400,27/08/2020 03:30:00,27/08/2020 03:44:59
Live,ETHBTC,0.03374400,0.03377000,0.03371400,0.03373600,27/08/2020 03:45:00,27/08/2020 03:59:59
Live,ETHBTC,0.03373900,0.03380000,0.03372500,0.03379300,27/08/2020 04:00:00,27/08/2020 04:14:59
Live,ETHBTC,0.03379400,0.03382200,0.03378500,0.03380500,27/08/2020 04:15:00,27/08/2020 04:29:59
Live,ETHBTC,0.03380100,0.03381000,0.03374100,0.03375300,27/08/2020 04:30:00,27/08/2020 04:44:59
Live,ETHBTC,0.03375700,0.03378000,0.03370000,0.03370300,27/08/2020 04:45:00,27/08/2020 04:59:59
Live,ETHBTC,0.03370200,0.03374000,0.03369000,0.03374000,27/08/2020 05:00:00,27/08/2020 05:14:59
Live,ETHBTC,0.03374000,0.03374500,0.03356400,0.03360600,27/08/2020 05:15:00,27/08/2020 05:29:59
Live,ETHBTC,0.03360700,0.03362500,0.03356100,0.03360500,27/08/2020 05:30:00,27/08/2020 05:44:59
Live,ETHBTC,0.03360800,0.03365000,0.03356100,0.03361900,27/08/2020 05:45:00,27/08/2020 05:59:59
Live,ETHBTC,0.03361900,0.03367500,0.03361800,0.03364300,27/08/2020 06:00:00,27/08/2020 06:14:59
Live,ETHBTC,0.03364200,0.03371800,0.03363300,0.03370900,27/08/2020 06:15:00,27/08/2020 06:29:59
Live,ETHBTC,0.03370900,0.03374000,0.03370100,0.03372700,27/08/2020 06:30:00,27/08/2020 06:44:59
Live,ETHBTC,0.03372700,0.03388000,0.03372700,0.03381600,27/08/2020 06:45:00,27/08/2020 06:59:59
Live,ETHBTC,0.03381500,0.03384600,0.03379000,0.03381800,27/08/2020 07:00:00,27/08/2020 07:14:59
Live,ETHBTC,0.03381900,0.03387500,0.03380200,0.03382500,27/08/2020 07:15:00,27/08/2020 07:29:59
Live,ETHBTC,0.03382300,0.03389500,0.03379100,0.03384400,27/08/2020 07:30:00,27/08/2020 07:44:59
Live,ETHBTC,0.03384000,0.03388300,0.03382000,0.03383400,27/08/2020 07:45:00,27/08/2020 07:59:59
Live,ETHBTC,0.03383200,0.03383200,0.03371000,0.03375700,27/08/2020 08:00:00,27/08/2020 08:14:59
Live,ETHBTC,0.03375200,0.03376000,0.03370000,0.03370600,27/08/2020 08:15:00,27/08/2020 08:29:59
Live,ETHBTC,0.03370400,0.03374300,0.03370000,0.03371000,27/08/2020 08:30:00,27/08/2020 08:44:59
Live,ETHBTC,0.03371000,0.03375000,0.03369600,0.03372400,27/08/2020 08:45:00,27/08/2020 08:59:59
Live,ETHBTC,0.03372200,0.03372900,0.03365700,0.03372600,27/08/2020 09:00:00,27/08/2020 09:14:59
Live,ETHBTC,0.03372600,0.03374800,0.03371200,0.03372900,27/08/2020 09:15:00,27/08/2020 09:29:59
Live,ETHBTC,0.03372900,0.03385800,0.03372800,0.03382900,27/08/2020 09:30:00,27/08/2020 09:44:59
Live,ETHBTC,0.03382900,0.03393000,0.03382600,0.03388600,27/08/2020 09:45:00,27/08/2020 09:59:59
Live,ETHBTC,0.03388600,0.03395000,0.03385200,0.03386300,27/08/2020 10:00:00,27/08/2020 10:14:59
Live,ETHBTC,0.03386200,0.03386600,0.03382800,0.03384200,27/08/2020 10:15:00,27/08/2020 10:29:59
Live,ETHBTC,0.03384200,0.03389100,0.03375300,0.03375300,27/08/2020 10:30:00,27/08/2020 10:44:59
Live,ETHBTC,0.03375200,0.03381000,0.03375000,0.03378000,27/08/2020 10:45:00,27/08/2020 10:59:59
Live,ETHBTC,0.03378100,0.03387000,0.03377000,0.03382800,27/08/2020 11:00:00,27/08/2020 11:14:59
Live,ETHBTC,0.03382700,0.03386300,0.03379600,0.03380800,27/08/2020 11:15:00,27/08/2020 11:29:59
Live,ETHBTC,0.03380900,0.03384400,0.03372500,0.03375000,27/08/2020 11:30:00,27/08/2020 11:44:59
Live,ETHBTC,0.03375200,0.03379800,0.03373100,0.03377200,27/08/2020 11:45:00,27/08/2020 11:59:59
Live,ETHBTC,0.03377200,0.03384900,0.03372000,0.03384600,27/08/2020 12:00:00,27/08/2020 12:14:59
Live,ETHBTC,0.03384700,0.03384700,0.03375400,0.03378000,27/08/2020 12:15:00,27/08/2020 12:29:59
Live,ETHBTC,0.03377700,0.03382900,0.03376200,0.03379900,27/08/2020 12:30:00,27/08/2020 12:44:59
Live,ETHBTC,0.03379900,0.03400800,0.03378400,0.03396000,27/08/2020 12:45:00,27/08/2020 12:59:59
Live,ETHBTC,0.03396000,0.03406100,0.03391500,0.03397000,27/08/2020 13:00:00,27/08/2020 13:14:59
Live,ETHBTC,0.03397000,0.03418400,0.03390000,0.03417700,27/08/2020 13:15:00,27/08/2020 13:29:59
Live,ETHBTC,0.03417700,0.03426000,0.03396100,0.03404500,27/08/2020 13:30:00,27/08/2020 13:44:59
Live,ETHBTC,0.03404800,0.03410000,0.03401100,0.03408000,27/08/2020 13:45:00,27/08/2020 13:59:59
Live,ETHBTC,0.03407600,0.03414700,0.03384000,0.03387100,27/08/2020 14:00:00,27/08/2020 14:14:59
Live,ETHBTC,0.03387000,0.03399000,0.03385100,0.03397000,27/08/2020 14:15:00,27/08/2020 14:29:59
Live,ETHBTC,0.03396900,0.03399700,0.03384300,0.03386200,27/08/2020 14:30:00,27/08/2020 14:44:59
Live,ETHBTC,0.03385700,0.03390000,0.03381000,0.03387600,27/08/2020 14:45:00,27/08/2020 14:59:59
Live,ETHBTC,0.03387500,0.03396400,0.03385300,0.03393900,27/08/2020 15:00:00,27/08/2020 15:14:59
Live,ETHBTC,0.03393800,0.03395000,0.03387500,0.03390300,27/08/2020 15:15:00,27/08/2020 15:29:59
Live,ETHBTC,0.03390300,0.03392700,0.03388000,0.03391200,27/08/2020 15:30:00,27/08/2020 15:44:59
Live,ETHBTC,0.03391500,0.03395700,0.03388500,0.03389300,27/08/2020 15:45:00,27/08/2020 15:59:59
Live,ETHBTC,0.03389300,0.03402500,0.03385200,0.03399400,27/08/2020 16:00:00,27/08/2020 16:14:59
Live,ETHBTC,0.03399500,0.03402800,0.03385400,0.03386200,27/08/2020 16:15:00,27/08/2020 16:29:59
Live,ETHBTC,0.03386200,0.03389000,0.03382500,0.03382700,27/08/2020 16:30:00,27/08/2020 16:44:59
Live,ETHBTC,0.03382700,0.03384900,0.03352500,0.03354900,27/08/2020 16:45:00,27/08/2020 16:59:59
Live,ETHBTC,0.03354800,0.03362000,0.03331800,0.03340900,27/08/2020 17:00:00,27/08/2020 17:14:59
Live,ETHBTC,0.03340700,0.03358100,0.03328000,0.03357400,27/08/2020 17:15:00,27/08/2020 17:29:59
Live,ETHBTC,0.03357300,0.03361100,0.03351000,0.03359300,27/08/2020 17:30:00,27/08/2020 17:44:59
Live,ETHBTC,0.03359100,0.03373500,0.03356000,0.03368700,27/08/2020 17:45:00,27/08/2020 17:59:59
Live,ETHBTC,0.03368600,0.03377000,0.03366700,0.03375500,27/08/2020 18:00:00,27/08/2020 18:14:59
Live,ETHBTC,0.03375100,0.03377600,0.03369000,0.03371800,27/08/2020 18:15:00,27/08/2020 18:29:59
Live,ETHBTC,0.03371800,0.03375000,0.03367500,0.03371300,27/08/2020 18:30:00,27/08/2020 18:44:59
Live,ETHBTC,0.03371400,0.03388600,0.03367000,0.03379100,27/08/2020 18:45:00,27/08/2020 18:59:59
Live,ETHBTC,0.03378800,0.03379700,0.03374000,0.03377200,27/08/2020 19:00:00,27/08/2020 19:14:59
Live,ETHBTC,0.03377200,0.03377700,0.03362500,0.03366500,27/08/2020 19:15:00,27/08/2020 19:29:59
Live,ETHBTC,0.03366600,0.03367300,0.03360300,0.03360600,27/08/2020 19:30:00,27/08/2020 19:44:59
Live,ETHBTC,0.03360900,0.03365000,0.03357200,0.03360800,27/08/2020 19:45:00,27/08/2020 19:59:59
Live,ETHBTC,0.03360100,0.03378800,0.03356200,0.03378800,27/08/2020 20:00:00,27/08/2020 20:14:59
Live,ETHBTC,0.03378800,0.03379000,0.03371000,0.03371700,27/08/2020 20:15:00,27/08/2020 20:29:59
Live,ETHBTC,0.03371700,0.03371900,0.03368000,0.03368300,27/08/2020 20:30:00,27/08/2020 20:44:59
Live,ETHBTC,0.03368300,0.03374000,0.03367800,0.03370800,27/08/2020 20:45:00,27/08/2020 20:59:59
Live,ETHBTC,0.03370800,0.03380000,0.03369000,0.03372600,27/08/2020 21:00:00,27/08/2020 21:14:59
Live,ETHBTC,0.03372700,0.03380900,0.03372600,0.03377000,27/08/2020 21:15:00,27/08/2020 21:29:59
Live,ETHBTC,0.03376700,0.03386800,0.03373100,0.03385100,27/08/2020 21:30:00,27/08/2020 21:44:59
Live,ETHBTC,0.03385300,0.03388300,0.03380100,0.03388200,27/08/2020 21:45:00,27/08/2020 21:59:59
Live,ETHBTC,0.03388400,0.03390000,0.03373000,0.03374800,27/08/2020 22:00:00,27/08/2020 22:14:59
Live,ETHBTC,0.03374800,0.03378000,0.03370500,0.03375600,27/08/2020 22:15:00,27/08/2020 22:29:59
Live,ETHBTC,0.03375300,0.03376300,0.03370000,0.03373800,27/08/2020 22:30:00,27/08/2020 22:44:59
Live,ETHBTC,0.03373800,0.03373800,0.03365200,0.03365400,27/08/2020 22:45:00,27/08/2020 22:59:59
Live,ETHBTC,0.03365500,0.03374700,0.03365500,0.03374500,27/08/2020 23:00:00,27/08/2020 23:14:59
Live,ETHBTC,0.03365500,0.03374700,0.03365500,0.03374500,27/08/2020 23:00:00,27/08/2020 23:14:59
Live,ETHBTC,0.03374500,0.03381000,0.03373300,0.03380400,27/08/2020 23:15:00,27/08/2020 23:29:59
Live,ETHBTC,0.03380400,0.03388000,0.03378100,0.03382300,27/08/2020 23:30:00,27/08/2020 23:44:59
Live,ETHBTC,0.03382100,0.03383000,0.03375100,0.03383000,27/08/2020 23:45:00,27/08/2020 23:59:59
